,0
8596,2
8597,0
8598,5
8599,2
8600,0
8601,5
8602,0
8603,4
8604,4
8605,4
8606,0
8607,1
8608,6
8609,3
8610,1
8611,6
8612,4
8613,6
8614,4
8615,3
8616,6
8617,0
8618,1
8619,6
8620,4
8621,3
8622,2
8623,2
8624,6
8625,1
8626,0
8627,1
8628,4
8629,1
8630,2
8631,0
8632,2
8633,1
8634,3
8635,2
8636,4
8637,1
8638,5
8639,1
8640,0
8641,1
8642,3
8643,2
8644,2
8645,1
8646,3
8647,4
8648,2
8649,4
8650,6
8651,3
8652,3
8653,3
8654,0
8655,3
8656,4
8657,3
8658,4
8659,3
8660,1
8661,5
8662,4
8663,1
8664,6
8665,2
8666,5
8667,6
8668,5
8669,4
8670,3
8671,3
8672,6
8673,1
8674,0
8675,5
8676,5
8677,1
8678,2
8679,4
8680,2
8681,0
8682,1
8683,5
8684,3
8685,4
8686,2
8687,1
8688,2
8689,0
8690,0
8691,6
8692,1
8693,3
8694,0
8695,5
8696,3
8697,5
8698,3
8699,4
8700,0
8701,5
8702,5
8703,1
8704,0
8705,5
8706,1
8707,0
8708,5
8709,0
8710,5
8711,5
8712,3
8713,2
8714,1
8715,4
8716,5
8717,0
8718,5
8719,1
8720,5
8721,2
8722,1
8723,2
8724,1
8725,0
8726,4
8727,2
8728,0
8729,6
8730,2
8731,3
8732,5
8733,2
8734,2
8735,5
8736,3
8737,5
8738,3
8739,2
8740,5
8741,0
8742,1
8743,3
8744,1
8745,5
8746,6
8747,3
8748,0
8749,1
8750,5
8751,5
8752,5
8753,5
8754,1
8755,2
8756,6
8757,5
8758,5
8759,1
8760,2
8761,4
8762,4
8763,5
8764,5
8765,4
8766,2
8767,5
8768,1
8769,4
8770,2
8771,6
8772,5
8773,3
8774,3
8775,5
8776,1
8777,5
8778,2
8779,4
8780,6
8781,3
8782,1
8783,2
8784,3
8785,5
8786,6
8787,1
8788,2
8789,5
8790,2
8791,4
8792,1
8793,5
8794,3
8795,0
8796,4
8797,2
8798,2
8799,3
8800,1
8801,3
8802,0
8803,4
8804,3
8805,4
8806,4
8807,1
8808,2
8809,0
8810,5
8811,6
8812,3
8813,3
8814,0
8815,3
8816,4
8817,6
8818,5
8819,3
8820,3
8821,3
8822,3
8823,3
8824,3
8825,2
8826,0
8827,3
8828,1
8829,5
8830,0
8831,2
8832,1
8833,5
8834,0
8835,3
8836,1
8837,2
8838,3
8839,3
8840,2
8841,4
8842,6
8843,2
8844,0
8845,2
8846,4
8847,3
8848,6
8849,1
8850,1
8851,0
8852,0
8853,4
8854,1
8855,0
8856,1
8857,1
8858,6
8859,4
8860,4
8861,2
8862,4
8863,5
8864,1
8865,3
8866,1
8867,2
8868,4
8869,6
8870,5
8871,6
8872,2
8873,0
8874,5
8875,0
8876,1
8877,1
8878,3
8879,0
8880,4
8881,2
8882,1
8883,4
8884,6
8885,4
8886,4
8887,4
8888,4
8889,6
8890,3
8891,5
8892,3
8893,0
8894,3
8895,2
8896,5
8897,4
8898,2
8899,2
8900,6
8901,3
8902,0
8903,1
8904,5
8905,5
8906,0
8907,0
8908,1
8909,1
8910,5
8911,1
8912,2
8913,2
8914,1
8915,3
8916,2
8917,4
8918,4
8919,4
8920,2
8921,0
8922,0
8923,4
8924,3
8925,3
8926,2
8927,4
8928,3
8929,2
8930,2
8931,5
8932,5
8933,5
8934,2
8935,1
8936,3
8937,2
8938,3
8939,2
8940,1
8941,5
8942,3
8943,0
8944,3
8945,5
8946,5
8947,3
8948,1
8949,5
8950,5
8951,0
8952,1
8953,3
8954,1
8955,5
8956,2
8957,5
8958,2
8959,3
8960,0
8961,4
8962,3
8963,6
8964,4
8965,6
8966,5
8967,5
8968,5
8969,5
8970,4
8971,4
8972,3
8973,0
8974,5
8975,2
8976,4
8977,4
8978,6
8979,4
8980,0
8981,4
8982,3
8983,2
8984,3
8985,3
8986,1
8987,3
8988,2
8989,0
8990,0
8991,1
8992,2
8993,5
8994,0
8995,2
8996,1
8997,0
8998,5
8999,0
9000,2
9001,0
9002,0
9003,5
9004,0
9005,5
9006,1
9007,6
9008,1
9009,0
9010,3
9011,5
9012,2
9013,5
9014,4
9015,0
9016,3
9017,5
9018,3
9019,1
9020,5
9021,5
9022,2
9023,4
9024,3
9025,3
9026,4
9027,5
9028,2
9029,5
9030,5
9031,2
9032,4
9033,2
9034,4
9035,5
9036,4
9037,2
9038,2
9039,4
9040,6
9041,1
9042,0
9043,2
9044,4
9045,1
9046,2
9047,0
9048,4
9049,3
9050,0
9051,6
9052,2
9053,1
9054,4
9055,1
9056,4
9057,4
9058,1
9059,0
9060,3
9061,2
9062,4
9063,4
9064,0
9065,6
9066,1
9067,0
9068,3
9069,2
9070,4
9071,2
9072,3
9073,3
9074,3
9075,4
9076,2
9077,4
9078,4
9079,0
9080,2
9081,3
9082,4
9083,0
9084,3
9085,2
9086,2
9087,4
9088,2
9089,2
9090,5
9091,1
9092,2
9093,0
9094,2
9095,0
9096,3
9097,1
9098,5
9099,2
9100,3
9101,3
9102,1
9103,0
9104,5
9105,1
9106,0
9107,5
9108,4
9109,2
9110,3
9111,4
9112,4
9113,2
9114,3
9115,4
9116,2
9117,5
9118,5
9119,4
9120,1
9121,3
9122,3
9123,0
9124,5
9125,3
9126,5
9127,5
9128,4
9129,0
9130,3
9131,3
9132,3
9133,4
9134,5
9135,4
9136,2
9137,2
9138,1
9139,1
9140,1
9141,6
9142,2
9143,6
9144,1
9145,1
9146,5
9147,3
9148,4
9149,3
9150,2
9151,3
9152,2
9153,0
9154,1
9155,1
9156,4
9157,1
9158,0
9159,3
9160,4
9161,1
9162,3
9163,2
9164,5
9165,2
9166,4
9167,1
9168,0
9169,1
9170,4
9171,3
9172,4
9173,3
9174,3
9175,3
9176,2
9177,4
9178,6
9179,2
9180,3
9181,5
9182,0
9183,0
9184,4
9185,5
9186,3
9187,1
9188,3
9189,4
9190,0
9191,3
9192,3
9193,3
9194,5
9195,0
9196,1
9197,3
9198,3
9199,4
9200,2
9201,5
9202,4
9203,2
9204,0
9205,2
9206,3
9207,0
9208,4
9209,5
9210,1
9211,0
9212,4
9213,1
9214,0
9215,5
9216,3
9217,1
9218,2
9219,3
9220,5
9221,0
9222,4
9223,0
9224,4
9225,1
9226,1
9227,2
9228,5
9229,2
9230,2
9231,0
9232,0
9233,1
9234,4
9235,0
9236,3
9237,4
9238,1
9239,3
9240,0
9241,1
9242,5
9243,3
9244,5
9245,5
9246,1
9247,2
9248,3
9249,3
9250,2
9251,6
9252,4
9253,0
9254,5
9255,0
9256,3
9257,1
9258,4
9259,3
9260,5
9261,0
9262,2
9263,1
9264,5
9265,0
9266,1
9267,5
9268,2
9269,0
9270,5
9271,1
9272,2
9273,1
9274,4
9275,1
9276,0
9277,1
9278,1
9279,1
9280,4
9281,3
9282,1
9283,1
9284,5
9285,1
9286,4
9287,1
9288,2
9289,1
9290,4
9291,3
9292,0
9293,1
9294,5
9295,5
9296,3
9297,5
9298,3
9299,2
9300,3
9301,1
9302,2
9303,3
9304,0
9305,3
9306,4
9307,3
9308,4
9309,0
9310,3
9311,4
9312,3
9313,1
9314,4
9315,1
9316,4
9317,3
9318,0
9319,2
9320,4
9321,0
9322,3
9323,2
9324,4
9325,0
9326,4
9327,4
9328,2
9329,3
9330,2
9331,3
9332,6
9333,2
9334,4
9335,2
9336,4
9337,6
9338,1
9339,3
9340,5
9341,4
9342,4
9343,2
9344,1
9345,4
9346,4
9347,1
9348,0
9349,4
9350,5
9351,2
9352,5
9353,1
9354,2
9355,1
9356,0
9357,4
9358,1
9359,1
9360,3
9361,5
9362,4
9363,5
9364,3
9365,2
9366,5
9367,4
9368,1
9369,5
9370,4
9371,4
9372,5
9373,5
9374,0
9375,1
9376,2
9377,3
9378,3
9379,2
9380,1
9381,3
9382,1
9383,5
9384,1
9385,3
9386,4
9387,3
9388,3
9389,3
9390,1
9391,1
9392,2
9393,2
9394,5
9395,5
9396,5
9397,5
9398,2
9399,3
9400,1
9401,2
9402,1
9403,0
9404,0
9405,4
9406,1
9407,3
9408,1
9409,3
9410,5
9411,4
9412,0
9413,1
9414,5
9415,2
9416,2
9417,4
9418,1
9419,4
9420,0
9421,4
9422,2
9423,4
9424,3
9425,3
9426,0
9427,5
9428,3
9429,3
9430,2
9431,6
9432,0
9433,0
9434,5
9435,1
9436,6
9437,3
9438,5
9439,1
9440,5
9441,4
9442,5
9443,4
9444,0
9445,2
9446,0
9447,0
9448,3
9449,5
9450,0
9451,3
9452,4
9453,2
9454,0
9455,5
9456,3
9457,0
9458,2
9459,0
9460,2
9461,1
9462,2
9463,5
9464,5
9465,3
9466,0
9467,4
9468,5
9469,5
9470,2
9471,5
9472,1
9473,0
9474,4
9475,3
9476,2
9477,4
9478,6
9479,2
9480,1
9481,2
9482,5
9483,1
9484,5
9485,1
9486,1
9487,4
9488,2
9489,5
9490,2
9491,5
9492,2
9493,5
9494,4
9495,0
9496,5
9497,4
9498,1
9499,6
9500,3
9501,0
9502,4
9503,1
9504,1
9505,1
9506,0
9507,4
9508,0
9509,1
9510,2
9511,2
9512,1
9513,4
9514,0
9515,4
9516,2
9517,5
9518,3
9519,3
9520,4
9521,5
9522,0
9523,2
9524,5
9525,4
9526,3
9527,4
9528,1
9529,3
9530,3
9531,1
9532,4
9533,5
9534,2
9535,3
9536,4
9537,4
9538,1
9539,4
9540,2
9541,3
9542,5
9543,0
9544,4
9545,2
9546,1
9547,2
9548,5
9549,2
9550,3
9551,0
9552,0
9553,3
9554,1
9555,5
9556,4
9557,5
9558,1
9559,3
9560,1
9561,3
9562,0
9563,4
9564,0
9565,1
9566,2
9567,3
9568,3
9569,5
9570,4
9571,1
9572,2
9573,4
9574,4
9575,4
9576,6
9577,1
9578,0
9579,0
9580,2
9581,2
9582,0
9583,0
9584,4
9585,2
9586,1
9587,5
9588,4
9589,6
9590,0
9591,0
9592,3
9593,3
9594,3
9595,2
9596,2
9597,3
9598,6
9599,4
9600,3
9601,5
9602,5
9603,4
9604,5
9605,4
9606,1
9607,4
9608,1
9609,4
9610,5
9611,2
9612,4
9613,1
9614,2
9615,2
9616,5
9617,0
9618,1
9619,5
9620,1
9621,5
9622,1
9623,4
9624,0
9625,2
9626,5
9627,0
9628,5
9629,5
9630,4
9631,3
9632,2
9633,3
9634,5
9635,5
9636,3
9637,1
9638,1
9639,2
9640,0
9641,1
9642,5
9643,1
9644,3
9645,2
9646,1
9647,2
9648,3
9649,1
9650,4
9651,5
9652,4
9653,3
9654,3
9655,2
9656,5
9657,0
9658,1
9659,0
9660,4
9661,0
9662,0
9663,6
9664,2
9665,5
9666,4
9667,3
9668,0
9669,1
9670,3
9671,1
9672,5
9673,4
9674,2
9675,5
9676,1
9677,2
9678,6
9679,5
9680,0
9681,0
9682,1
9683,5
9684,1
9685,6
9686,2
9687,0
9688,0
9689,3
9690,5
9691,3
9692,4
9693,2
9694,5
9695,2
9696,4
9697,1
9698,5
9699,3
9700,0
9701,5
9702,3
9703,3
9704,1
9705,1
9706,0
9707,2
9708,3
9709,3
9710,5
9711,4
9712,3
9713,5
9714,3
9715,6
9716,4
9717,3
9718,1
9719,1
9720,4
9721,4
9722,0
9723,3
9724,4
9725,4
9726,1
9727,3
9728,3
9729,3
9730,4
9731,2
9732,3
9733,3
9734,0
9735,5
9736,3
9737,6
9738,2
9739,1
9740,5
9741,1
9742,0
9743,1
9744,1
9745,2
9746,1
9747,3
9748,3
9749,5
9750,2
9751,6
9752,4
9753,2
9754,1
9755,2
9756,4
9757,2
9758,4
9759,4
9760,4
9761,4
9762,0
9763,3
9764,4
9765,4
9766,1
9767,1
9768,5
9769,1
9770,0
9771,0
9772,3
9773,1
9774,2
9775,5
9776,3
9777,4
9778,5
9779,1
9780,2
9781,3
9782,5
9783,1
9784,4
9785,4
9786,0
9787,4
9788,1
9789,2
9790,1
9791,4
9792,2
9793,5
9794,0
9795,3
9796,4
9797,1
9798,2
9799,2
9800,1
9801,3
9802,1
9803,3
9804,3
9805,1
9806,0
9807,2
9808,3
9809,2
9810,5
9811,3
9812,2
9813,2
9814,6
9815,5
9816,3
9817,4
9818,0
9819,5
9820,1
9821,0
9822,1
9823,0
9824,6
9825,4
9826,0
9827,2
9828,0
9829,6
9830,3
9831,3
9832,3
9833,3
9834,6
9835,2
9836,1
9837,3
9838,1
9839,0
9840,2
9841,4
9842,1
9843,5
9844,6
9845,5
9846,5
9847,1
9848,3
9849,1
9850,1
9851,0
9852,5
9853,0
9854,0
9855,1
9856,0
9857,6
9858,4
9859,3
9860,3
9861,4
9862,5
9863,5
9864,0
9865,3
9866,3
9867,4
9868,5
9869,4
9870,3
9871,5
9872,0
9873,4
9874,2
9875,4
9876,0
9877,0
9878,2
9879,5
9880,2
9881,4
9882,4
9883,2
9884,3
9885,5
9886,5
9887,3
9888,3
9889,3
9890,1
9891,1
9892,1
9893,3
9894,1
9895,2
9896,4
9897,5
9898,4
9899,0
9900,6
9901,1
9902,5
9903,0
9904,4
9905,5
9906,2
9907,4
9908,3
9909,6
9910,4
9911,2
9912,5
9913,0
9914,1
9915,6
9916,4
9917,3
9918,3
9919,3
9920,2
9921,5
9922,0
9923,6
9924,5
9925,5
9926,1
9927,4
9928,2
9929,1
9930,0
9931,3
9932,1
9933,1
9934,5
9935,3
9936,1
9937,2
9938,2
9939,1
9940,5
9941,1
9942,3
9943,4
9944,0
9945,4
9946,4
9947,2
9948,0
9949,5
9950,4
9951,0
9952,0
9953,0
9954,1
9955,5
9956,4
9957,2
9958,1
9959,3
9960,2
9961,1
9962,5
9963,0
9964,4
9965,3
9966,4
9967,3
9968,3
9969,4
9970,1
9971,5
9972,3
9973,2
9974,5
9975,2
9976,5
9977,2
9978,2
9979,4
9980,6
9981,4
9982,1
9983,0
9984,3
9985,0
9986,0
9987,4
9988,0
9989,4
9990,1
9991,2
9992,1
9993,1
9994,4
9995,2
9996,3
9997,3
9998,0
9999,3
10000,5
10001,2
10002,5
10003,0
10004,0
10005,4
10006,1
10007,1
10008,3
10009,0
10010,0
10011,2
10012,0
10013,4
10014,1
10015,3
10016,1
10017,1
10018,0
10019,3
10020,3
10021,2
10022,5
10023,5
10024,3
10025,4
10026,0
10027,3
10028,0
10029,2
10030,0
10031,6
10032,3
10033,6
10034,4
10035,6
10036,1
10037,2
10038,1
10039,3
10040,2
10041,4
10042,2
10043,0
10044,3
10045,1
10046,1
10047,4
10048,2
10049,4
10050,4
10051,1
10052,5
10053,1
10054,5
10055,2
10056,4
10057,0
10058,1
10059,4
10060,0
10061,5
10062,1
10063,3
10064,5
10065,2
10066,1
10067,1
10068,1
10069,5
10070,2
10071,1
10072,0
10073,0
10074,5
10075,5
10076,0
10077,1
10078,4
10079,3
10080,2
10081,3
10082,1
10083,2
10084,4
10085,1
10086,5
10087,0
10088,1
10089,3
10090,4
10091,3
10092,4
10093,2
10094,4
10095,5
10096,0
10097,4
10098,5
10099,1
10100,1
10101,3
10102,1
10103,1
10104,2
10105,1
10106,0
10107,3
10108,4
10109,5
10110,3
10111,4
10112,4
10113,4
10114,5
10115,0
10116,3
10117,0
10118,4
10119,4
10120,3
10121,5
10122,1
10123,4
10124,1
10125,6
10126,5
10127,2
10128,3
10129,4
10130,5
10131,4
10132,1
10133,3
10134,6
10135,2
10136,2
10137,5
10138,1
10139,2
10140,3
10141,2
10142,3
10143,3
10144,5
10145,1
10146,4
10147,4
10148,2
10149,5
10150,5
10151,0
10152,4
10153,5
10154,0
10155,2
10156,5
10157,4
10158,6
10159,5
10160,3
10161,0
10162,3
10163,1
10164,0
10165,6
10166,3
10167,4
10168,3
10169,2
10170,0
10171,0
10172,5
10173,5
10174,4
10175,2
10176,5
10177,0
10178,4
10179,0
10180,4
10181,3
10182,1
10183,3
10184,3
10185,3
10186,3
10187,0
10188,4
10189,0
10190,1
10191,2
10192,0
10193,4
10194,2
10195,5
10196,6
10197,0
10198,0
10199,6
10200,3
10201,5
10202,5
10203,5
10204,2
10205,2
10206,0
10207,5
10208,1
10209,1
10210,2
10211,2
10212,1
10213,3
10214,3
10215,0
10216,1
10217,5
10218,1
10219,2
10220,4
10221,1
10222,4
10223,1
10224,0
10225,2
10226,3
10227,3
10228,4
10229,5
10230,0
10231,1
10232,5
10233,5
10234,3
10235,0
10236,4
10237,3
10238,0
10239,3
10240,3
10241,4
10242,4
10243,2
10244,3
10245,1
10246,2
10247,1
10248,6
10249,1
10250,3
10251,0
10252,3
10253,5
10254,0
10255,3
10256,3
10257,5
10258,3
10259,4
10260,1
10261,4
10262,2
10263,3
10264,4
10265,6
10266,3
10267,5
10268,3
10269,2
10270,2
10271,0
10272,5
10273,3
10274,4
10275,5
10276,6
10277,4
10278,3
10279,1
10280,4
10281,1
10282,4
10283,5
10284,2
10285,1
10286,5
10287,5
10288,5
10289,0
10290,3
10291,3
10292,5
10293,2
10294,5
10295,0
10296,6
10297,3
10298,5
10299,5
10300,5
10301,2
10302,5
10303,4
10304,1
10305,3
10306,5
10307,2
10308,3
10309,4
10310,3
10311,6
10312,2
10313,4
10314,2
10315,2
10316,3
10317,2
10318,1
10319,0
10320,0
10321,4
10322,2
10323,3
10324,1
10325,0
10326,2
10327,3
10328,0
10329,5
10330,6
10331,2
10332,1
10333,1
10334,6
10335,3
10336,0
10337,5
10338,5
10339,1
10340,2
10341,1
10342,4
10343,2
10344,2
10345,2
10346,3
10347,1
10348,2
10349,1
10350,3
10351,4
10352,1
10353,4
10354,5
10355,2
10356,2
10357,3
10358,4
10359,4
10360,2
10361,5
10362,0
10363,4
10364,1
10365,1
10366,4
10367,4
10368,1
10369,3
10370,1
10371,1
10372,2
10373,6
10374,5
10375,3
10376,1
10377,2
10378,3
10379,3
10380,2
10381,4
10382,5
10383,5
10384,2
10385,0
10386,5
10387,3
10388,5
10389,5
10390,5
10391,4
10392,4
10393,5
10394,3
10395,3
10396,0
10397,0
10398,0
10399,3
10400,1
10401,3
10402,0
10403,4
10404,3
10405,5
10406,2
10407,4
10408,1
10409,2
10410,4
10411,1
10412,5
10413,5
10414,5
10415,5
10416,2
10417,3
10418,3
10419,1
10420,0
10421,4
10422,3
10423,6
10424,4
10425,0
10426,0
10427,5
10428,2
10429,4
10430,3
10431,0
10432,1
10433,0
10434,4
10435,4
10436,1
10437,5
10438,0
10439,5
10440,6
10441,5
10442,1
10443,5
10444,2
10445,6
10446,5
10447,5
10448,2
10449,0
10450,1
10451,4
10452,0
10453,3
10454,3
10455,1
10456,2
10457,3
10458,0
10459,2
10460,3
10461,0
10462,1
10463,2
10464,4
10465,5
10466,3
10467,4
10468,2
10469,4
10470,5
10471,3
10472,0
10473,1
10474,3
10475,2
10476,2
10477,4
10478,4
10479,4
10480,0
10481,1
10482,3
10483,4
10484,3
10485,3
10486,2
10487,4
10488,0
10489,5
10490,0
10491,2
10492,3
10493,4
10494,5
10495,6
10496,3
10497,3
10498,1
10499,1
10500,4
10501,5
10502,3
10503,4
10504,3
10505,6
10506,2
10507,1
10508,6
10509,3
10510,5
10511,2
10512,0
10513,3
10514,4
10515,5
10516,0
10517,1
10518,3
10519,4
10520,2
10521,4
10522,5
10523,5
10524,0
10525,5
10526,2
10527,4
10528,2
10529,3
10530,3
10531,0
10532,5
10533,1
10534,3
10535,2
10536,0
10537,0
10538,5
10539,4
10540,0
10541,5
10542,0
10543,1
10544,3
10545,5
10546,5
10547,0
10548,1
10549,5
10550,5
10551,5
10552,3
10553,3
10554,0
10555,0
10556,2
10557,4
10558,2
10559,6
10560,6
10561,2
10562,1
10563,0
10564,3
10565,3
10566,3
10567,3
10568,4
10569,1
10570,3
10571,3
10572,4
10573,4
10574,0
10575,4
10576,0
10577,2
10578,1
10579,1
10580,4
10581,1
10582,5
10583,2
10584,2
10585,0
10586,6
10587,1
10588,1
10589,6
10590,5
10591,1
10592,3
10593,3
10594,5
10595,0
10596,3
10597,4
10598,3
10599,2
10600,5
10601,2
10602,1
10603,5
10604,1
10605,2
10606,2
10607,2
10608,5
10609,3
10610,1
10611,6
10612,5
10613,3
10614,0
10615,5
10616,6
10617,5
10618,5
10619,5
10620,6
10621,3
10622,5
10623,2
10624,2
10625,5
10626,5
10627,5
10628,1
10629,5
10630,4
10631,4
10632,3
10633,3
10634,3
10635,5
10636,3
10637,3
10638,2
10639,2
10640,5
10641,0
10642,5
10643,2
10644,1
10645,6
10646,3
10647,5
10648,5
10649,3
10650,1
10651,3
10652,4
10653,0
10654,1
10655,4
10656,2
10657,1
10658,3
10659,5
10660,3
10661,2
10662,4
10663,5
10664,5
10665,1
10666,3
10667,1
10668,6
10669,2
10670,2
10671,2
10672,5
10673,0
10674,0
10675,1
10676,2
10677,1
10678,0
10679,0
10680,4
10681,2
10682,1
10683,3
10684,1
10685,4
10686,6
10687,2
10688,3
10689,4
10690,5
10691,3
10692,3
10693,6
10694,2
10695,1
10696,2
10697,2
10698,1
10699,0
10700,4
10701,1
10702,0
10703,2
10704,1
10705,5
10706,0
10707,3
10708,5
10709,1
10710,4
10711,4
10712,3
10713,4
10714,2
10715,1
10716,5
10717,1
10718,3
10719,3
10720,3
10721,5
10722,6
10723,0
10724,4
10725,4
10726,6
10727,1
10728,2
10729,0
10730,2
10731,1
10732,3
10733,1
10734,3
10735,1
10736,0
10737,5
10738,1
10739,5
10740,0
10741,6
10742,4
10743,0
10744,3
10745,3
10746,0
10747,4
10748,0
10749,4
10750,0
10751,3
10752,3
10753,6
10754,1
10755,1
10756,3
10757,3
10758,2
10759,0
10760,0
10761,3
10762,1
10763,1
10764,0
10765,3
10766,1
10767,1
10768,6
10769,0
10770,0
10771,2
10772,3
10773,3
10774,2
10775,4
10776,1
10777,4
10778,0
10779,1
10780,1
10781,1
10782,5
10783,4
10784,5
10785,0
10786,5
10787,5
10788,0
10789,0
10790,6
10791,1
10792,3
10793,4
10794,0
10795,5
10796,0
10797,1
10798,1
10799,3
10800,4
10801,2
10802,6
10803,1
10804,0
10805,2
10806,3
10807,0
10808,0
10809,4
10810,1
10811,3
10812,0
10813,3
10814,5
10815,3
10816,1
10817,5
10818,0
10819,5
10820,0
10821,2
10822,5
10823,3
10824,4
10825,1
10826,1
10827,2
10828,1
10829,3
10830,4
10831,3
10832,0
10833,1
10834,0
10835,3
10836,1
10837,5
10838,5
10839,1
10840,4
10841,1
10842,2
10843,4
10844,0
10845,4
10846,1
10847,6
10848,2
10849,4
10850,4
10851,2
10852,4
10853,0
10854,1
10855,3
10856,1
10857,4
10858,2
10859,3
10860,4
10861,3
10862,2
10863,2
10864,4
10865,5
10866,5
10867,1
10868,2
10869,0
10870,0
10871,4
10872,3
10873,4
10874,3
10875,3
10876,6
10877,4
10878,6
10879,3
10880,5
10881,3
10882,4
10883,1
10884,0
10885,6
10886,1
10887,3
10888,5
10889,2
10890,3
10891,1
10892,5
10893,2
10894,4
10895,2
10896,4
10897,0
10898,0
10899,4
10900,6
10901,5
10902,1
10903,5
10904,5
10905,6
10906,2
10907,5
10908,4
10909,5
10910,4
10911,1
10912,6
10913,0
10914,2
10915,5
10916,0
10917,0
10918,0
10919,0
10920,6
10921,3
10922,5
10923,5
10924,2
10925,2
10926,3
10927,2
10928,6
10929,2
10930,6
10931,3
10932,5
10933,4
10934,1
10935,5
10936,4
10937,5
10938,2
10939,2
10940,3
10941,2
10942,5
10943,4
10944,3
10945,2
10946,6
10947,1
10948,5
10949,1
10950,2
10951,3
10952,1
10953,5
10954,0
10955,0
10956,4
10957,0
10958,5
10959,2
10960,0
10961,6
10962,4
10963,4
10964,3
10965,4
10966,1
10967,1
10968,0
10969,0
10970,2
10971,3
10972,0
10973,1
10974,3
10975,0
10976,5
10977,6
10978,1
10979,3
10980,0
10981,6
10982,1
10983,4
10984,3
10985,6
10986,3
10987,4
10988,5
10989,2
10990,3
10991,0
10992,3
10993,3
10994,1
10995,3
10996,5
10997,3
10998,1
10999,4
11000,4
11001,1
11002,1
11003,0
11004,2
11005,4
11006,3
11007,4
11008,5
11009,4
11010,6
11011,4
11012,0
11013,4
11014,3
11015,0
11016,0
11017,0
11018,1
11019,4
11020,1
11021,3
11022,0
11023,0
11024,0
11025,3
11026,3
11027,6
11028,3
11029,5
11030,6
11031,1
11032,5
11033,4
11034,3
11035,2
11036,3
11037,0
11038,0
11039,1
11040,1
11041,3
11042,2
11043,1
11044,0
11045,1
11046,4
11047,2
11048,4
11049,5
11050,6
11051,4
11052,5
11053,4
11054,2
11055,1
11056,3
11057,2
11058,4
11059,4
11060,5
11061,5
11062,1
11063,4
11064,3
11065,0
11066,3
11067,4
11068,0
11069,5
11070,1
11071,6
11072,0
11073,5
11074,1
11075,3
11076,4
11077,2
11078,0
11079,2
11080,3
11081,5
11082,2
11083,3
11084,2
11085,2
11086,1
11087,3
11088,3
11089,6
11090,3
11091,6
11092,2
11093,3
11094,2
11095,0
11096,3
11097,1
11098,5
11099,3
11100,3
11101,3
11102,2
11103,5
11104,4
11105,2
11106,3
11107,3
11108,2
11109,3
11110,4
11111,0
11112,0
11113,3
11114,4
11115,3
11116,1
11117,5
11118,6
11119,5
11120,3
11121,4
11122,4
11123,3
11124,6
11125,3
11126,0
11127,3
11128,1
11129,4
11130,3
11131,1
11132,3
11133,4
11134,4
11135,1
11136,5
11137,4
11138,3
11139,4
11140,3
11141,3
11142,3
11143,5
11144,4
11145,1
11146,4
11147,3
11148,4
11149,6
11150,5
11151,4
11152,3
11153,4
11154,0
11155,1
11156,4
11157,1
11158,6
11159,5
11160,1
11161,1
11162,2
11163,2
11164,0
11165,0
11166,1
11167,1
11168,1
11169,2
11170,2
11171,3
11172,6
11173,0
11174,1
11175,3
11176,3
11177,2
11178,5
11179,1
11180,6
11181,1
11182,5
11183,3
11184,3
11185,0
11186,0
11187,1
11188,2
11189,4
11190,1
11191,1
11192,0
11193,1
11194,5
11195,5
11196,5
11197,5
11198,0
11199,0
11200,3
11201,0
11202,2
11203,5
11204,3
11205,3
11206,6
11207,6
11208,0
11209,4
11210,1
11211,1
11212,0
11213,3
11214,0
11215,0
11216,0
11217,4
11218,0
11219,4
11220,1
11221,1
11222,3
11223,6
11224,2
11225,1
11226,3
11227,3
11228,1
11229,5
11230,1
11231,1
11232,4
11233,4
11234,5
11235,3
11236,4
11237,1
11238,5
11239,0
11240,1
11241,4
11242,0
11243,1
11244,0
11245,2
11246,3
11247,3
11248,3
11249,4
11250,1
11251,5
11252,3
11253,4
11254,4
11255,4
11256,4
11257,1
11258,4
11259,4
11260,1
11261,1
11262,3
11263,1
11264,1
11265,0
11266,1
11267,5
11268,5
11269,0
11270,5
11271,0
11272,5
11273,2
11274,5
11275,6
11276,5
11277,5
11278,2
11279,2
11280,2
11281,3
11282,2
11283,5
11284,1
11285,2
11286,1
11287,4
11288,1
11289,1
11290,5
11291,1
11292,4
11293,4
11294,4
11295,2
11296,3
11297,0
11298,0
11299,2
11300,5
11301,0
11302,0
11303,0
11304,2
11305,0
11306,0
11307,6
11308,5
11309,1
11310,5
11311,3
11312,2
11313,3
11314,1
11315,6
11316,0
11317,2
11318,5
11319,3
11320,1
11321,2
11322,0
11323,0
11324,4
11325,4
11326,2
11327,1
11328,1
11329,4
11330,4
11331,3
11332,0
11333,5
11334,5
11335,3
11336,4
11337,4
11338,4
11339,0
11340,3
11341,5
11342,5
11343,4
11344,2
11345,0
11346,5
11347,1
11348,0
11349,5
11350,2
11351,4
11352,2
11353,0
11354,4
11355,0
11356,5
11357,3
11358,1
11359,4
11360,4
11361,1
11362,3
11363,4
11364,4
11365,0
11366,1
11367,5
11368,3
11369,5
11370,1
11371,1
11372,2
11373,0
11374,4
11375,4
11376,5
11377,3
11378,0
11379,1
11380,4
11381,4
11382,2
11383,3
11384,4
11385,5
11386,3
11387,2
11388,2
11389,1
11390,0
11391,5
11392,3
11393,3
11394,5
